Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;55;62;65;80;83;90
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;3;;16,40;16,10;105;1;224;2;;;;;;;2;2;0;20;757;757;1;1;33;0;16,40;16,40;GÖS;0,90;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;3;;16,40;16,10;105;1;224;2;;;;;;;2;2;0;20;757;757;1;1;50;0;16,40;16,40;BRAX;0,31;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;ABBO;0,03;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;BJÖR;0,02;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;GERS;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;GÖS;0,05;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;MÖRT;0,34;3;11;;;;;;;5;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;17;0;16,30;16,00;STRÖ;0,89;3;22;;;;;;;;;;2;5;13;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;ABBO;0,26;3;5;;;;;;;;;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;BJÖR;0,07;3;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;GÄDD;0,72;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;GÖS;0,09;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;MÖRT;0,10;3;2;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;22;0;16,30;16,00;STRÖ;0,09;3;2;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;25;0;16,30;16,00;ABBO;0,51;3;6;;;;;;;;;;;;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;33;0;16,30;16,00;ABBO;0,51;3;3;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;33;0;16,30;16,00;MÖRT;0,19;3;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;17;755;755;1;1;50;0;16,30;16,00;BRAX;0,31;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;17;0;16,10;16,10;ABBO;0,08;3;3;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;17;0;16,10;16,10;BJÖR;0,06;3;3;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;17;0;16,10;16,10;GÖS;0,05;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;17;0;16,10;16,10;MÖRT;0,23;3;9;;;;;;2;6;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;17;0;16,10;16,10;STRÖ;0,61;3;17;;;;;;;;;;6;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;22;0;16,10;16,10;ABBO;0,14;3;3;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;22;0;16,10;16,10;BJÖR;0,04;3;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;22;0;16,10;16,10;MÖRT;0,13;3;3;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;22;0;16,10;16,10;STRÖ;0,12;3;2;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;25;0;16,10;16,10;ABBO;0,48;3;5;;;;;;;;;;;;1;2;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;25;0;16,10;16,10;GÖS;0,17;3;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;25;0;16,10;16,10;MÖRT;0,38;3;4;;;;;;;;;;;;;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;33;0;16,10;16,10;STRÖ;0,05;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;50;0;16,10;16,10;ABBO;1,48;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2001;32;5;;16,40;15,70;201;6;219;8;;;;;;;2;2;0;18;758;758;1;1;50;0;16,10;16,10;BRAX;0,26;3;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;17;0;21,50;20,20;ABBO;0,12;3;5;;;;;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;17;0;21,50;20,20;BJÖR;0,10;3;4;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;17;0;21,50;20,20;MÖRT;0,19;3;6;;;;;;;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;17;0;21,50;20,20;STRÖ;0,04;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;22;0;21,50;20,20;ABBO;0,05;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;22;0;21,50;20,20;BJÖR;0,15;3;4;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;22;0;21,50;20,20;GÖS;0,26;3;3;;;;;;;;;;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;22;0;21,50;20,20;MÖRT;0,31;3;5;;;;;;;;;1;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;25;0;21,50;20,20;ABBO;0,78;3;7;;;;;;;;;;;1;;;4;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;25;0;21,50;20,20;BJÖR;0,15;3;2;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;25;0;21,50;20,20;BRAX;0,05;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;25;0;21,50;20,20;GÖS;0,20;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;33;0;21,50;20,20;ABBO;2,11;3;9;;;;;;;;;;;;;;2;;;;1;1;1;1;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;33;0;21,50;20,20;BRAX;0,10;3;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;50;0;21,50;20,20;ABBO;1,20;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;2;;22,10;21,00;360;8;360;5;;;;;;;2;2;0;17;;764;1;1;50;0;21,50;20,20;ID;1,02;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;17;0;20,70;20,70;ABBO;0,22;3;7;;;;;;1;4;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;17;0;20,70;20,70;BJÖR;0,22;3;10;;;;;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;17;0;20,70;20,70;GÖS;0,04;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;17;0;20,70;20,70;MÖRT;1,55;3;58;;;;;;11;26;16;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;17;0;20,70;20,70;STRÖ;0,04;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;22;0;20,70;20,70;ABBO;0,57;3;10;;;;;;;;;;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;22;0;20,70;20,70;BJÖR;0,17;3;5;;;;;;;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;22;0;20,70;20,70;MÖRT;0,80;3;14;;;;;;;;1;1;4;4;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;25;0;20,70;20,70;ABBO;0,60;3;7;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;25;0;20,70;20,70;BJÖR;0,12;3;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;25;0;20,70;20,70;MÖRT;0,29;3;3;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;33;0;20,70;20,70;ABBO;0,48;3;2;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;33;0;20,70;20,70;BJÖR;0,05;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;33;0;20,70;20,70;REBÅ;3,98;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;50;0;20,70;20,70;ABBO;2,56;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;50;0;20,70;20,70;BRAX;1,56;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,50;21,20;ABBO;0,32;3;9;;;;;;2;4;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,50;21,20;BJÖR;0,09;3;5;;;;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,50;21,20;MÖRT;0,74;3;26;;;;;;1;14;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,50;21,20;ABBO;0,87;3;13;;;;;;;;;;2;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,50;21,20;BJÖR;0,07;3;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,50;21,20;MÖRT;0,05;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;25;0;21,50;21,20;ABBO;0,26;3;3;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;25;0;21,50;21,20;MÖRT;0,64;3;6;;;;;;;;;;;;;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;33;0;21,50;21,20;ABBO;0,86;3;4;;;;;;;;;;;;;;;;1;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;33;0;21,50;21,20;MÖRT;0,21;3;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;50;0;21,50;21,20;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;17;0;21,20;21,80;ABBO;0,19;3;8;;;;;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
