Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;1;2;3;4;5;6;7;8;9;10;11;12;13;14
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;12,10;12,40;GERS;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;12,10;12,40;MÖRT;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;12,10;12,40;SIK;;1;2;;;;;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;12,10;12,40;STRÖ;;1;8;;;;7;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;10,80;12,90;ABBO;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;10,80;12,90;MÖRT;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;10,80;12,90;STRÖ;;1;20;;;;19;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,10;12,50;ABBO;;1;40;;;18;16;6;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,10;12,50;GÄDD;;1;2;;;;;;;;2;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,10;12,50;GERS;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,10;12,50;GÖS;;1;6;;;;;;3;;3;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,10;12,50;STRÖ;;1;8;;;;8;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;ABBO;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;BJÖR;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;GÖS;;1;5;;;;;1;1;3;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;MÖRT;;1;10;;;;6;4;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;STRÖ;;1;19;;;;19;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,10;13,80;TORS;;1;1;;;;;;;;;;;;1;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;ABBO;;1;35;;;14;15;4;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;BJÖR;;1;4;;;3;;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;GERS;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;GÖS;;1;9;;;;;2;5;2;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;MÖRT;;1;9;;;;8;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;SIK;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,90;13,60;STRÖ;;1;16;;;;16;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,40;15,10;ABBO;;1;2;;;;1;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,40;15,10;GÖS;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,40;15,10;MÖRT;;1;47;;;16;25;6;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,40;15,10;STRÖ;;1;10;;;;10;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;14,10;15,00;ABBO;;1;66;;;39;20;3;3;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;14,10;15,00;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;14,10;15,00;GÖS;;1;2;;;;;1;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;14,10;15,00;MÖRT;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;14,10;15,00;STRÖ;;1;5;;;;4;;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;16,30;15,60;ABBO;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;16,30;15,60;MÖRT;;1;14;;;4;7;3;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;16,30;15,60;STRÖ;;1;7;;;;6;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;ABBO;;1;31;;;20;6;3;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;BJÖR;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;GÄDD;;1;1;;;;;;;;;1;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;MÖRT;;1;34;;;9;23;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;15,80;15,40;STRÖ;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;16,30;15,40;ABBO;;1;2;;;;1;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;16,30;15,40;BJÖR;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;16,30;15,40;BRAX;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;16,30;15,40;MÖRT;;1;55;;;37;16;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;16,30;15,40;STRÖ;;1;11;;;;11;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;ABBO;;1;14;;;8;3;2;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;BJÖR;;1;3;;;1;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;GÖS;;1;1;;;;;;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;ID;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;MÖRT;;1;70;;;31;34;4;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;16,00;15,30;STRÖ;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;3;15,70;14,80;ABBO;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;3;15,70;14,80;STRÖ;;1;4;;;;3;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;3;15,70;14,80;ABBO;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;3;15,70;14,80;MÖRT;;1;4;;;1;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;3;15,70;14,80;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;3;15,70;14,80;VIMM;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;3;14,60;14,20;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;3;14,60;14,20;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;3;14,60;14,20;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;3;14,60;14,20;ABBO;;1;13;;;7;4;1;;;1;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;3;14,60;14,20;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;3;14,60;14,20;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;3;14,60;14,20;MÖRT;;1;5;;;3;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;3;14,60;14,20;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,10;14,40;ABBO;;1;3;;;;1;;1;;1;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,10;14,40;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,20;ABBO;;1;14;;;2;8;2;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,20;GERS;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,20;MÖRT;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,20;STRÖ;;1;4;;;;3;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;0;14,70;14,50;ABBO;;1;2;;;;;;1;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;0;14,70;14,50;STRÖ;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,70;14,50;ABBO;;1;24;;;5;15;4;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,70;14,50;GÄDD;;1;1;;;;;;;;;;;1;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,70;14,50;MÖRT;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,70;14,50;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,50;17,80;ABBO;;1;7;;;3;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,50;17,80;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,50;17,80;MÖRT;;1;13;;;7;6;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,80;17,40;ABBO;;1;50;;;17;24;9;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,80;17,40;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;1;0;19,20;18,20;ABBO;;1;2;;;;1;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;1;0;19,20;18,20;MÖRT;;1;5;;;5;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;2;0;19,00;17,90;ABBO;;1;23;;;13;10;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;2;0;19,00;17,90;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;2;0;19,00;17,90;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;1;0;17,50;17,10;ABBO;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;1;0;17,50;17,10;MÖRT;;1;8;;;6;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;1;0;17,50;17,10;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;17,50;17,10;ABBO;;1;15;;;6;6;3;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;17,50;17,10;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;17,50;17,10;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;17,50;17,10;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;1;0;17,30;17,30;ABBO;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;1;0;17,30;17,30;MÖRT;;1;5;;;4;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;1;0;17,30;17,30;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;2;0;17,00;17,00;ABBO;;1;24;;;10;14;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;2;0;17,00;17,00;BRAX;;1;1;;;;;;;;;;1;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;2;0;17,00;17,00;GÖS;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;1983;31;5;;;;45;4;20;7;0;0;;;;;2;2;0;999;762;763;1;1;2;0;17,00;17,00;MÖRT;;1;3;;;;3;;;;;;;;;;;
