Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;6;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;56;59;61;64;71
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,60;16,20;BRAX;;2;1;;;;;;;;;;;;;;1;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,60;16,20;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,60;16,20;MÖRT;;2;12;;;;;7;3;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;16,00;15,60;ABBO;;2;4;;;;;;;3;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;16,00;15,60;MÖRT;;2;5;;;;;4;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;16,00;15,60;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;16,00;15,60;ABBO;;2;12;;;;;5;3;3;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;16,00;15,60;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;16,00;15,60;GERS;;2;6;;;;6;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;16,00;15,60;MÖRT;;2;3;;;;;1;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;16,70;16,80;ABBO;;2;14;;;;;3;6;5;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;16,70;16,80;BJÖR;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;16,70;16,80;MÖRT;;2;4;;;;;3;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;16,70;16,80;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;16,70;16,80;ABBO;;2;47;;;;2;7;13;23;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;16,70;16,80;GERS;;2;4;;;;3;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;16,70;16,80;STRÖ;;2;4;;;;;;;3;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,50;16,80;ABBO;;2;9;;;;;4;3;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,50;16,80;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,50;16,80;MÖRT;;2;13;;;;;9;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,50;16,80;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,50;16,80;ABBO;;2;33;;;;;15;8;7;2;;;;;1;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,50;16,80;BJÖR;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,50;16,80;GERS;;2;5;;;;;5;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,50;16,80;MÖRT;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,80;16,30;ABBO;;2;17;;;;;14;3;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,80;16,30;BJÖR;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,80;16,30;MÖRT;;2;14;;;;;10;2;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,80;16,30;STRÖ;;2;3;;;;;;;2;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;ABBO;;2;53;;;;1;15;12;20;2;2;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;GÄDD;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;GERS;;2;7;;;;6;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;MÖRT;;2;3;;;;;2;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,80;16,30;STRÖ;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;14,80;15,10;BJÖR;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;14,80;15,10;MÖRT;;2;3;;;;2;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;14,80;15,10;STRÖ;;2;18;;;;;;2;16;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;ABBO;;2;21;;;;;10;5;6;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;1;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;MÖRT;;2;3;;;;;1;;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;14,80;15,10;STRÖ;;2;7;;;;;;;7;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,10;15,50;ABBO;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,10;15,50;MÖRT;;2;8;;;;;7;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,10;15,50;STRÖ;;2;13;;;;;;;12;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,10;15,50;ABBO;;2;34;;;;;16;10;8;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,10;15,50;GÄDD;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,10;15,50;MÖRT;;2;3;;;;;1;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,10;15,50;STRÖ;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,50;16,00;ABBO;;2;2;;;;1;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,50;16,00;BJÖR;;2;7;;;;4;2;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,50;16,00;MÖRT;;2;83;;;;;62;11;8;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,50;16,00;STRÖ;;2;14;;;;;;4;9;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,50;16,00;ABBO;;2;29;;;;;19;7;2;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,50;16,00;BJÖR;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,50;16,00;GERS;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,50;16,00;MÖRT;;2;14;;;;;11;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,50;16,00;STRÖ;;2;8;;;;;;;8;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,70;19,80;BJÖR;;2;3;;;;1;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,70;19,80;MÖRT;;2;29;;;;;14;5;6;4;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,70;19,70;ABBO;;2;63;;;;;29;17;12;;2;3;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,70;19,70;BJÖR;;2;4;;;;;;2;;1;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,70;19,70;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;1;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,70;19,70;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,70;19,70;MÖRT;;2;10;;;;;4;2;3;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,90;20,30;ABBO;;2;3;;;;;1;;;1;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,90;20,30;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,90;20,30;MÖRT;;2;14;;;;;9;3;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;19,40;20,40;ABBO;;2;33;;;;1;23;1;3;1;2;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;19,40;20,40;GÖS;;2;11;;;;5;2;2;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;20,30;19,30;ABBO;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;20,30;19,30;BJÖR;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;20,30;19,30;MÖRT;;2;87;;;;;21;44;19;3;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;20,40;19,20;ABBO;;2;21;;;;;11;2;3;2;1;;1;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;20,40;19,20;BJÖR;;2;3;;;;;;1;;;;;2;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;20,40;19,20;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;;;1;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;20,40;19,20;GERS;;2;13;;;;6;6;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;20,40;19,20;MÖRT;;2;30;;;;;9;15;4;;1;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;19,20;18,70;ABBO;;2;3;;;;;1;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;19,20;18,70;BJÖR;;2;9;;;;2;6;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;19,20;18,70;BRAX;;2;1;;;;;;;;;;;;;1;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;19,20;18,70;GERS;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;19,20;18,70;MÖRT;;2;41;;;;;29;8;3;;;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;ABBO;;2;50;;;;;25;11;9;2;2;;;;1;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;BRAX;;2;2;;;;;;;;;;;1;;;1;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;GÄDD;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;GERS;;2;5;;;;4;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;GÖS;;2;2;;;;;;;;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;19,00;18,70;MÖRT;;2;11;;;;;4;6;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,00;19,00;ABBO;;2;4;;;;;2;1;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,00;19,00;BJÖR;;2;2;;;;1;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,00;19,00;BRAX;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,00;19,00;MÖRT;;2;25;;;;;17;7;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;18,40;18,70;ABBO;;2;51;;;;;25;11;7;4;2;;2;;;;;;;;;;;;;;
