Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;54;56;59;61;66;69;71;76;81;101
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;16,80;16,50;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;16,80;16,50;GÖS;;2;2;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;16,80;16,50;MÖRT;;2;41;;1;24;11;1;3;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;16,80;16,50;STRÖ;;2;22;;;;2;19;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,60;16,80;ABBO;;2;35;;2;12;12;7;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,60;16,80;BJÖR;;2;7;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,60;16,80;GERS;;2;5;;4;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,60;16,80;MÖRT;;2;39;;1;24;12;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,60;16,80;STRÖ;;2;19;;;;2;16;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;ABBO;;2;79;;7;41;13;10;2;1;4;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;BJÖR;;2;28;;3;3;12;6;3;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;GÖS;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,50;23,20;MÖRT;;2;7;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,20;23,30;ABBO;;2;56;;4;31;16;;1;2;1;;;;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,20;23,30;BJÖR;;2;21;;4;6;6;4;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,20;23,30;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,20;23,30;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,20;23,30;MÖRT;;2;13;;;2;4;5;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;22,70;23,00;ABBO;;2;17;;;11;5;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;22,70;23,00;BJÖR;;2;22;;8;6;4;3;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;22,70;23,00;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;22,70;23,00;GÖS;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;22,70;23,00;MÖRT;;2;11;;1;5;4;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;22,70;23,20;ABBO;;2;63;;2;35;17;6;;2;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;22,70;23,20;BJÖR;;2;21;;2;5;7;6;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;22,70;23,20;GÖS;;2;3;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;22,70;23,20;LÖJA;;2;4;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;22,70;23,20;MÖRT;;2;22;;;10;5;6;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;ABBO;;2;37;;1;18;5;8;;;1;;2;;2;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;BJÖR;;2;50;;23;12;7;5;2;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;GÖS;;2;8;;;;;1;1;3;2;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;ID;;2;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;LÖJA;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,50;20,90;MÖRT;;2;72;;;20;32;18;;1;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;20,80;21,20;ABBO;;2;24;;2;13;3;3;;;;;1;;1;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;20,80;21,20;BJÖR;;2;19;;8;5;6;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;20,80;21,20;MÖRT;;2;75;;;35;27;13;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;ABBO;;2;77;;;20;23;14;2;6;9;3;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;BJÖR;;2;32;;1;18;10;1;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;BRAX;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;GERS;;2;3;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;GÖS;;2;4;;;;;;;2;;1;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;MÖRT;;2;80;;;37;22;16;2;2;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;19,80;21,00;VIMM;;2;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;ABBO;;2;47;;;14;15;10;3;3;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;BJÖR;;2;42;;5;23;7;3;2;2;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;BRAX;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;GERS;;2;4;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;GÖS;;2;5;;;;;;;2;;3;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;21,00;21,30;MÖRT;;2;50;;;24;9;10;4;2;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;19,70;ABBO;;2;37;;;10;9;14;1;;;1;;1;;;1;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;19,70;BJÖR;;2;26;;4;14;7;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;19,70;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;19,70;GÖS;;2;5;;;;;;;1;1;2;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;19,70;MÖRT;;2;25;;;12;9;3;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;19,50;19,60;ABBO;;2;34;;;8;5;18;1;;;1;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;19,50;19,60;BJÖR;;2;35;;4;17;10;3;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;19,50;19,60;BRAX;;2;2;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;19,50;19,60;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;19,50;19,60;MÖRT;;2;58;;1;40;11;4;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;ABBO;;2;35;;1;9;5;15;2;;1;2;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;BJÖR;;2;29;;4;11;10;3;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;BRAX;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;GÖS;;2;2;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,60;19,50;MÖRT;;2;38;;;15;12;7;3;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;ABBO;;2;37;;;11;10;14;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;BJÖR;;2;24;;6;11;6;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;BRAX;;2;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;MÖRT;;2;83;;;47;16;17;3;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;18,90;18,80;VIMM;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;ABBO;;2;75;;1;37;11;17;6;2;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;BJÖR;;2;25;;1;8;15;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;GÖS;;2;26;;;;;4;2;3;5;2;1;5;2;1;1;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,80;18,60;MÖRT;;2;52;;;33;9;8;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;ABBO;;2;36;;;20;11;3;1;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;BJÖR;;2;10;;1;3;4;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;BRAX;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;GÖS;;2;18;;;;;1;2;5;2;1;2;5;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;MÖRT;;2;18;;;6;5;6;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;16,90;16,90;SARV;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;5;-8;20,50;19,00;114;7;0;0;;;;;;;3;3;0;26;773;773;1;1;;0;17,00;17,60;ABBO;;2;102;;;56;22;13;6;1;3;;;;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;31;Asphällan;60 24,59;18 11,88;09;1996;32;5;-8;20,50;19,00;114;7;0;0;;;;;;;3;3;0;26;773;773;1;1;;0;17,00;17,60;BJÖR;;2;11;;2;3;4;2;;;;;;;;;;;;;;;;;;;;;;;
