"Area","Sektion","Station","year","week","day","Längdgr_std","length_group","netID"
"BT",1,1,1998,45,5,2,12.6,"BT.1998.1"
"BT",1,2,1987,42,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,42,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,42,3,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,3,2,12.6,"BT.1987.2"
"BT",1,2,1987,43,5,2,12.6,"BT.1987.2"
"BT",1,2,1987,44,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,44,2,2,12.6,"BT.1987.2"
"BT",1,2,1987,45,4,2,12.6,"BT.1987.2"
"BT",1,2,1987,45,4,2,12.6,"BT.1987.2"
"BT",1,2,1987,45,5,2,12.6,"BT.1987.2"
"BT",1,2,1987,46,3,2,12.6,"BT.1987.2"
"BT",1,2,1987,46,3,2,12.6,"BT.1987.2"
"BT",1,2,1987,46,3,2,12.6,"BT.1987.2"
"BT",1,2,1988,41,2,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,4,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,4,2,12.6,"BT.1988.2"
"BT",1,2,1988,41,4,2,12.6,"BT.1988.2"
"BT",1,2,1988,42,2,2,12.6,"BT.1988.2"
"BT",1,2,1988,42,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,42,3,2,12.6,"BT.1988.2"
"BT",1,2,1988,42,4,2,12.6,"BT.1988.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,43,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,44,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,2,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1989,45,4,2,12.6,"BT.1989.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,45,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,4,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,46,5,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,2,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1990,47,3,2,12.6,"BT.1990.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,2,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,3,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,45,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,4,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1991,46,5,2,12.6,"BT.1991.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,2,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,44,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,1,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,1,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,1,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,1,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,1,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,3,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,4,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1992,45,5,2,12.6,"BT.1992.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,3,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,4,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,4,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,4,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,4,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,4,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,5,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,5,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,5,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,5,2,12.6,"BT.1993.2"
"BT",1,2,1993,43,5,2,12.6,"BT.1993.2"
"BT",1,2,1993,44,2,2,12.6,"BT.1993.2"
"BT",1,2,1993,44,2,2,12.6,"BT.1993.2"
"BT",1,2,1994,44,3,2,12.6,"BT.1994.2"
"BT",1,2,1994,44,3,2,12.6,"BT.1994.2"
"BT",1,2,1994,44,5,2,12.6,"BT.1994.2"
"BT",1,2,1994,44,5,2,12.6,"BT.1994.2"
"BT",1,2,1994,44,5,2,12.6,"BT.1994.2"
"BT",1,2,1994,44,5,2,12.6,"BT.1994.2"
"BT",1,2,1994,45,1,2,12.6,"BT.1994.2"
"BT",1,2,1994,45,1,2,12.6,"BT.1994.2"
"BT",1,2,1994,45,1,2,12.6,"BT.1994.2"
"BT",1,2,1994,45,2,2,12.6,"BT.1994.2"
"BT",1,2,1995,45,3,2,12.6,"BT.1995.2"
"BT",1,2,1995,45,3,2,12.6,"BT.1995.2"
"BT",1,2,1995,45,5,2,12.6,"BT.1995.2"
"BT",1,2,1995,46,3,2,12.6,"BT.1995.2"
"BT",1,2,1995,46,3,2,12.6,"BT.1995.2"
"BT",1,2,1995,46,4,2,12.6,"BT.1995.2"
"BT",1,2,1996,44,2,2,12.6,"BT.1996.2"
"BT",1,2,1996,44,3,2,12.6,"BT.1996.2"
"BT",1,2,1996,44,3,2,12.6,"BT.1996.2"
"BT",1,2,1996,44,5,2,12.6,"BT.1996.2"
"BT",1,2,1996,45,2,2,12.6,"BT.1996.2"
"BT",1,2,1996,45,2,2,12.6,"BT.1996.2"
"BT",1,2,1996,45,4,2,12.6,"BT.1996.2"
"BT",1,2,1997,46,5,2,12.6,"BT.1997.2"
"BT",1,2,1997,47,2,2,12.6,"BT.1997.2"
"BT",1,2,1997,47,4,2,12.6,"BT.1997.2"
"BT",1,2,1997,47,4,2,12.6,"BT.1997.2"
"BT",1,2,1998,44,5,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,2,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,2,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,3,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,3,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,3,2,12.6,"BT.1998.2"
"BT",1,2,1998,45,3,2,12.6,"BT.1998.2"
"BT",1,3,1987,42,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,42,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,42,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,42,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,42,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,42,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,5,2,12.6,"BT.1987.3"
"BT",1,3,1987,43,5,2,12.6,"BT.1987.3"
"BT",1,3,1987,44,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,44,2,2,12.6,"BT.1987.3"
"BT",1,3,1987,45,4,2,12.6,"BT.1987.3"
"BT",1,3,1987,46,3,2,12.6,"BT.1987.3"
"BT",1,3,1987,46,4,2,12.6,"BT.1987.3"
"BT",1,3,1988,41,2,2,12.6,"BT.1988.3"
"BT",1,3,1988,42,4,2,12.6,"BT.1988.3"
"BT",1,3,1989,43,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,43,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,43,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,43,4,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,4,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,4,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,4,2,12.6,"BT.1989.3"
"BT",1,3,1989,44,4,2,12.6,"BT.1989.3"
"BT",1,3,1989,45,2,2,12.6,"BT.1989.3"
"BT",1,3,1989,45,4,2,12.6,"BT.1989.3"
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,45,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,2,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,4,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,46,5,2,12.6,"BT.1990.3"
"BT",1,3,1990,47,2,2,12.6,"BT.1990.3"
